step,time_s,x_robot,y_robot,angulo_grados,action
472,15.104,-0.1216,-0.0767,-31.13,GIRANDO
473,15.136,-0.1216,-0.0766,-29.86,GIRANDO
474,15.168,-0.1216,-0.0767,-28.58,GIRANDO
475,15.2,-0.1216,-0.0767,-27.44,GIRANDO
476,15.232,-0.1216,-0.0766,-26.45,GIRANDO
477,15.264,-0.1216,-0.0767,-25.46,GIRANDO
478,15.296,-0.1216,-0.0767,-24.61,GIRANDO
479,15.328,-0.1216,-0.0767,-23.76,GIRANDO
480,15.36,-0.1216,-0.0767,-22.9,GIRANDO
481,15.392,-0.1216,-0.0767,-22.05,GIRANDO
482,15.424,-0.1216,-0.0767,-21.49,GIRANDO
483,15.456,-0.1216,-0.0766,-20.78,GIRANDO
484,15.488,-0.1216,-0.0767,-20.07,GIRANDO
485,15.52,-0.1216,-0.0767,-19.5,GIRANDO
486,15.552,-0.1216,-0.0766,-19.07,GIRANDO
487,15.584,-0.1216,-0.0766,-18.51,GIRANDO
488,15.616,-0.1216,-0.0767,-18.08,GIRANDO
489,15.648,-0.1216,-0.0767,-17.51,GIRANDO
490,15.68,-0.1216,-0.0767,-17.23,GIRANDO
491,15.712,-0.1216,-0.0766,-16.8,GIRANDO
492,15.744,-0.1216,-0.0767,-16.38,GIRANDO
493,15.776,-0.1216,-0.0767,-16.1,GIRANDO
494,15.808,-0.1216,-0.0767,-15.81,GIRANDO
495,15.84,-0.1216,-0.0767,-15.53,GIRANDO
496,15.872,-0.1216,-0.0767,-15.24,GIRANDO
497,15.904,-0.1216,-0.0767,-14.96,GIRANDO
498,15.936,-0.1216,-0.0767,-14.68,GIRANDO
499,15.968,-0.1216,-0.0767,-14.39,GIRANDO
500,16.0,-0.1216,-0.0766,-14.25,GIRANDO
501,16.032,-0.1216,-0.0766,-13.97,GIRANDO
502,16.064,-0.1216,-0.0767,-13.83,AVANZAR
503,16.096,-0.1191,-0.0773,-13.83,AVANZAR
504,16.128,-0.1166,-0.0779,-13.97,GIRANDO
505,16.16,-0.1166,-0.0779,-13.68,AVANZAR
506,16.192,-0.1141,-0.0785,-13.68,AVANZAR
507,16.224,-0.1116,-0.0791,-13.68,AVANZAR
508,16.256,-0.1092,-0.0797,-13.54,AVANZAR
509,16.288,-0.1067,-0.0803,-13.54,AVANZAR
510,16.32,-0.1043,-0.0809,-13.68,AVANZAR
511,16.352,-0.1018,-0.0815,-13.68,AVANZAR
512,16.384,-0.0993,-0.0821,-13.68,AVANZAR
513,16.416,-0.0968,-0.0827,-13.68,GIRANDO
514,16.448,-0.0968,-0.0827,-13.4,AVANZAR
515,16.48,-0.0943,-0.0833,-13.4,AVANZAR
516,16.512,-0.0918,-0.0839,-13.54,AVANZAR
517,16.544,-0.0893,-0.0845,-13.54,AVANZAR
518,16.576,-0.0868,-0.0851,-13.54,GIRANDO
519,16.608,-0.0868,-0.0851,-13.26,AVANZAR
520,16.64,-0.0843,-0.0857,-13.26,AVANZAR
521,16.672,-0.0818,-0.0863,-13.26,AVANZAR
522,16.704,-0.0793,-0.0869,-13.4,AVANZAR
523,16.736,-0.0769,-0.0874,-13.26,AVANZAR
524,16.768,-0.0744,-0.088,-13.26,AVANZAR
525,16.8,-0.0719,-0.0886,-13.26,AVANZAR
526,16.832,-0.0694,-0.0892,-13.26,AVANZAR
527,16.864,-0.0669,-0.0898,-13.26,AVANZAR
528,16.896,-0.0644,-0.0904,-13.26,GIRANDO
529,16.928,-0.0644,-0.0904,-13.12,AVANZAR
530,16.96,-0.0619,-0.091,-13.12,AVANZAR
531,16.992,-0.0594,-0.0915,-13.12,AVANZAR
532,17.024,-0.0569,-0.0921,-13.12,GIRANDO
533,17.056,-0.057,-0.0921,-12.97,AVANZAR
534,17.088,-0.0545,-0.0927,-12.97,AVANZAR
535,17.12,-0.052,-0.0933,-12.97,AVANZAR
536,17.152,-0.0495,-0.0938,-12.83,AVANZAR
537,17.184,-0.047,-0.0944,-12.83,AVANZAR
538,17.216,-0.0445,-0.095,-12.83,AVANZAR
539,17.248,-0.042,-0.0955,-12.83,AVANZAR
540,17.28,-0.0395,-0.0961,-12.97,GIRANDO
541,17.312,-0.0395,-0.0961,-12.69,AVANZAR
542,17.344,-0.037,-0.0967,-12.69,AVANZAR
543,17.376,-0.0345,-0.0972,-12.69,AVANZAR
544,17.408,-0.032,-0.0978,-12.69,AVANZAR
545,17.44,-0.0296,-0.0984,-12.83,GIRANDO
546,17.472,-0.0296,-0.0984,-12.55,AVANZAR
547,17.504,-0.027,-0.0989,-12.55,AVANZAR
548,17.536,-0.0245,-0.0995,-12.55,AVANZAR
549,17.568,-0.022,-0.1,-12.55,GIRANDO
550,17.6,-0.0221,-0.1,-12.41,AVANZAR
551,17.632,-0.0196,-0.1006,-12.41,AVANZAR
552,17.664,-0.017,-0.1011,-12.41,GIRANDO
553,17.696,-0.017,-0.1011,-12.12,AVANZAR
554,17.728,-0.0145,-0.1017,-12.12,AVANZAR
555,17.76,-0.012,-0.1022,-12.12,AVANZAR
556,17.792,-0.0096,-0.1027,-12.27,GIRANDO
557,17.824,-0.0096,-0.1027,-11.98,AVANZAR
558,17.856,-0.007,-0.1033,-11.98,AVANZAR
559,17.888,-0.0045,-0.1038,-11.98,AVANZAR
560,17.92,-0.0021,-0.1043,-11.84,AVANZAR
561,17.952,0.0004,-0.1048,-11.98,AVANZAR
562,17.984,0.0029,-0.1054,-11.98,AVANZAR
563,18.016,0.0054,-0.1059,-11.98,GIRANDO
564,18.048,0.0054,-0.1059,-11.7,AVANZAR
565,18.08,0.008,-0.1064,-11.7,AVANZAR
566,18.112,0.0105,-0.107,-11.7,AVANZAR
567,18.144,0.0129,-0.1075,-11.84,GIRANDO
568,18.176,0.0129,-0.1075,-11.56,AVANZAR
569,18.208,0.0155,-0.108,-11.56,AVANZAR
570,18.24,0.018,-0.1085,-11.56,AVANZAR
571,18.272,0.0205,-0.109,-11.56,AVANZAR
572,18.304,0.023,-0.1095,-11.7,GIRANDO
573,18.336,0.023,-0.1095,-11.41,AVANZAR
574,18.368,0.0255,-0.11,-11.41,AVANZAR
575,18.4,0.028,-0.1105,-11.41,GIRANDO
576,18.432,0.028,-0.1105,-11.13,AVANZAR
577,18.464,0.0305,-0.111,-11.27,AVANZAR
578,18.496,0.033,-0.1115,-11.27,GIRANDO
579,18.528,0.033,-0.1115,-10.99,AVANZAR
580,18.56,0.0355,-0.112,-10.99,AVANZAR
581,18.592,0.038,-0.1125,-10.99,AVANZAR
582,18.624,0.0406,-0.113,-10.99,GIRANDO
583,18.656,0.0405,-0.113,-10.85,AVANZAR
584,18.688,0.043,-0.1135,-10.85,AVANZAR
585,18.72,0.0456,-0.114,-10.85,GIRANDO
586,18.752,0.0456,-0.114,-10.56,AVANZAR
587,18.784,0.048,-0.1144,-10.71,GIRANDO
588,18.816,0.048,-0.1144,-10.42,AVANZAR
589,18.848,0.0506,-0.1149,-10.42,AVANZAR
590,18.88,0.0531,-0.1154,-10.42,AVANZAR
591,18.912,0.0556,-0.1158,-10.42,GIRANDO
592,18.944,0.0556,-0.1158,-10.28,AVANZAR
593,18.976,0.0581,-0.1163,-10.28,AVANZAR
594,19.008,0.0606,-0.1167,-10.28,GIRANDO
595,19.04,0.0606,-0.1167,-10.0,AVANZAR
596,19.072,0.0632,-0.1172,-10.0,AVANZAR
597,19.104,0.0657,-0.1176,-10.0,GIRANDO
598,19.136,0.0657,-0.1176,-10.0,GIRANDO
599,19.168,0.0657,-0.1176,-9.71,AVANZAR
600,19.2,0.0682,-0.1181,-9.71,AVANZAR
601,19.232,0.0708,-0.1185,-9.71,AVANZAR
602,19.264,0.0732,-0.1189,-9.71,GIRANDO
603,19.296,0.0733,-0.1189,-9.57,AVANZAR
604,19.328,0.0758,-0.1193,-9.57,GIRANDO
605,19.36,0.0758,-0.1193,-9.29,GIRANDO
606,19.392,0.0757,-0.1193,-8.86,GIRANDO
607,19.424,0.0757,-0.1193,-8.29,GIRANDO
608,19.456,0.0758,-0.1193,-7.87,GIRANDO
609,19.488,0.0757,-0.1193,-7.44,GIRANDO
610,19.52,0.0758,-0.1193,-7.02,GIRANDO
611,19.552,0.0757,-0.1193,-6.59,GIRANDO
612,19.584,0.0757,-0.1193,-6.31,GIRANDO
613,19.616,0.0758,-0.1193,-5.88,GIRANDO
614,19.648,0.0758,-0.1193,-5.6,GIRANDO
615,19.68,0.0758,-0.1193,-5.31,GIRANDO
616,19.712,0.0758,-0.1193,-5.03,GIRANDO
617,19.744,0.0758,-0.1193,-4.75,GIRANDO
618,19.776,0.0757,-0.1193,-4.61,GIRANDO
619,19.808,0.0757,-0.1193,-4.32,GIRANDO
620,19.84,0.0758,-0.1193,-4.18,GIRANDO
621,19.872,0.0758,-0.1193,-3.9,AVANZAR
622,19.904,0.0783,-0.1195,-4.04,GIRANDO
623,19.936,0.0783,-0.1195,-3.75,AVANZAR
624,19.968,0.0809,-0.1197,-3.75,AVANZAR
625,20.0,0.0834,-0.1198,-3.75,AVANZAR
626,20.032,0.086,-0.12,-3.75,AVANZAR
627,20.064,0.0886,-0.1202,-3.75,AVANZAR
628,20.096,0.091,-0.1203,-3.75,AVANZAR
629,20.128,0.0936,-0.1205,-3.75,AVANZAR
630,20.16,0.0962,-0.1207,-3.75,GIRANDO
631,20.192,0.0962,-0.1207,-3.61,AVANZAR
632,20.224,0.0987,-0.1208,-3.47,AVANZAR
633,20.256,0.1012,-0.121,-3.61,AVANZAR
634,20.288,0.1038,-0.1212,-3.61,AVANZAR
635,20.32,0.1064,-0.1213,-3.61,AVANZAR
636,20.352,0.1089,-0.1215,-3.61,AVANZAR
637,20.384,0.1115,-0.1216,-3.61,GIRANDO
638,20.416,0.1115,-0.1216,-3.33,AVANZAR
639,20.448,0.114,-0.1218,-3.47,AVANZAR
640,20.48,0.1166,-0.1219,-3.47,AVANZAR
641,20.512,0.1192,-0.1221,-3.47,AVANZAR
642,20.544,0.1217,-0.1223,-3.33,AVANZAR
643,20.576,0.1242,-0.1224,-3.33,AVANZAR
644,20.608,0.1268,-0.1226,-3.33,AVANZAR
645,20.64,0.1294,-0.1227,-3.33,AVANZAR
646,20.672,0.1319,-0.1229,-3.47,GIRANDO
647,20.704,0.1319,-0.1229,-3.19,AVANZAR
648,20.736,0.1345,-0.123,-3.19,AVANZAR
649,20.768,0.137,-0.1231,-3.19,AVANZAR
650,20.8,0.1396,-0.1233,-3.19,AVANZAR
651,20.832,0.1421,-0.1234,-3.33,GIRANDO
652,20.864,0.1421,-0.1234,-3.05,AVANZAR
653,20.896,0.1447,-0.1236,-3.05,AVANZAR
654,20.928,0.1472,-0.1237,-3.05,AVANZAR
655,20.96,0.1498,-0.1238,-3.05,AVANZAR
656,20.992,0.1523,-0.124,-2.9,AVANZAR
657,21.024,0.1548,-0.1241,-3.05,AVANZAR
658,21.056,0.1574,-0.1242,-3.05,AVANZAR
659,21.088,0.16,-0.1244,-3.05,GIRANDO
660,21.12,0.16,-0.1244,-2.76,AVANZAR
661,21.152,0.1625,-0.1245,-2.76,AVANZAR
662,21.184,0.1651,-0.1246,-2.76,AVANZAR
663,21.216,0.1676,-0.1247,-2.9,AVANZAR
664,21.248,0.1702,-0.1249,-2.9,GIRANDO
665,21.28,0.1702,-0.1249,-2.62,AVANZAR
666,21.312,0.1728,-0.125,-2.62,AVANZAR
667,21.344,0.1753,-0.1251,-2.62,AVANZAR
668,21.376,0.1778,-0.1252,-2.76,AVANZAR
669,21.408,0.1804,-0.1253,-2.76,AVANZAR
670,21.44,0.1829,-0.1255,-2.62,AVANZAR
671,21.472,0.1855,-0.1256,-2.62,AVANZAR
672,21.504,0.1881,-0.1257,-2.62,AVANZAR
673,21.536,0.1906,-0.1258,-2.62,GIRANDO
674,21.568,0.1906,-0.1258,-2.48,AVANZAR
675,21.6,0.1932,-0.1259,-2.48,AVANZAR
676,21.632,0.1957,-0.126,-2.48,AVANZAR
677,21.664,0.1983,-0.1261,-2.48,AVANZAR
678,21.696,0.2009,-0.1263,-2.48,GIRANDO
679,21.728,0.2009,-0.1263,-2.19,AVANZAR
680,21.76,0.2034,-0.1264,-2.34,AVANZAR
681,21.792,0.206,-0.1265,-2.34,AVANZAR
682,21.824,0.2085,-0.1266,-2.34,GIRANDO
683,21.856,0.2085,-0.1266,-2.05,AVANZAR
684,21.888,0.2111,-0.1267,-2.05,AVANZAR
685,21.92,0.2137,-0.1268,-2.05,AVANZAR
686,21.952,0.2162,-0.1268,-2.19,AVANZAR
687,21.984,0.2188,-0.1269,-2.19,GIRANDO
688,22.016,0.2188,-0.1269,-1.91,AVANZAR
689,22.048,0.2213,-0.127,-1.91,AVANZAR
690,22.08,0.2239,-0.1271,-1.91,AVANZAR
691,22.112,0.2264,-0.1272,-2.05,GIRANDO
692,22.144,0.2264,-0.1272,-1.77,AVANZAR
693,22.176,0.229,-0.1273,-1.77,AVANZAR
694,22.208,0.2316,-0.1274,-1.77,AVANZAR
695,22.24,0.2341,-0.1274,-1.63,AVANZAR
696,22.272,0.2366,-0.1275,-1.63,AVANZAR
697,22.304,0.2391,-0.1276,-1.77,AVANZAR
698,22.336,0.2417,-0.1277,-1.77,GIRANDO
699,22.368,0.2417,-0.1277,-1.48,AVANZAR
700,22.4,0.2443,-0.1277,-1.48,AVANZAR
701,22.432,0.2469,-0.1278,-1.48,AVANZAR
702,22.464,0.2494,-0.1279,-1.63,GIRANDO
703,22.496,0.2494,-0.1279,-1.34,AVANZAR
704,22.528,0.252,-0.1279,-1.34,AVANZAR
705,22.56,0.2545,-0.128,-1.34,AVANZAR
706,22.592,0.2571,-0.128,-1.34,AVANZAR
707,22.624,0.2597,-0.1281,-1.34,GIRANDO
708,22.656,0.2596,-0.1281,-1.2,AVANZAR
709,22.688,0.2622,-0.1282,-1.2,AVANZAR
710,22.72,0.2648,-0.1282,-1.2,GIRANDO
711,22.752,0.2648,-0.1282,-0.92,AVANZAR
712,22.784,0.2673,-0.1283,-1.06,AVANZAR
713,22.816,0.2698,-0.1283,-1.06,AVANZAR
714,22.848,0.2724,-0.1284,-1.06,GIRANDO
715,22.88,0.2724,-0.1284,-0.78,AVANZAR
716,22.912,0.275,-0.1284,-0.78,AVANZAR
717,22.944,0.2776,-0.1284,-0.78,AVANZAR
718,22.976,0.2801,-0.1285,-0.92,GIRANDO
719,23.008,0.2801,-0.1285,-0.63,AVANZAR
720,23.04,0.2827,-0.1285,-0.63,AVANZAR
721,23.072,0.2852,-0.1285,-0.63,GIRANDO
722,23.104,0.2852,-0.1285,-0.49,AVANZAR
723,23.136,0.2877,-0.1285,-0.49,AVANZAR
724,23.168,0.2903,-0.1286,-0.49,GIRANDO
725,23.2,0.2903,-0.1286,-0.21,AVANZAR
726,23.232,0.2929,-0.1286,-0.21,AVANZAR
727,23.264,0.2955,-0.1286,-0.21,AVANZAR
728,23.296,0.298,-0.1286,-0.35,GIRANDO
729,23.328,0.298,-0.1286,-0.07,AVANZAR
730,23.36,0.3005,-0.1286,-0.07,AVANZAR
731,23.392,0.3031,-0.1286,-0.07,GIRANDO
732,23.424,0.3031,-0.1286,0.22,AVANZAR
733,23.456,0.3056,-0.1286,0.08,GIRANDO
734,23.488,0.3056,-0.1286,0.36,AVANZAR
735,23.52,0.3082,-0.1286,0.36,AVANZAR
736,23.552,0.3108,-0.1286,0.36,AVANZAR
737,23.584,0.3134,-0.1285,0.36,GIRANDO
738,23.616,0.3133,-0.1285,0.5,AVANZAR
739,23.648,0.3159,-0.1285,0.5,GIRANDO
740,23.68,0.3159,-0.1285,0.78,AVANZAR
741,23.712,0.3184,-0.1285,0.78,AVANZAR
742,23.744,0.321,-0.1284,0.78,GIRANDO
743,23.776,0.321,-0.1284,0.78,GIRANDO
744,23.808,0.321,-0.1284,1.07,AVANZAR
745,23.84,0.3236,-0.1284,1.07,AVANZAR
746,23.872,0.3262,-0.1284,1.07,AVANZAR
747,23.904,0.3286,-0.1283,1.07,GIRANDO
748,23.936,0.3286,-0.1283,-4.04,GIRANDO
749,23.968,0.3286,-0.1283,-8.86,GIRANDO
750,24.0,0.3286,-0.1283,-13.4,GIRANDO
751,24.032,0.3287,-0.1283,-17.51,GIRANDO
752,24.064,0.3287,-0.1283,-21.49,GIRANDO
753,24.096,0.3287,-0.1283,-25.17,GIRANDO
754,24.128,0.3286,-0.1283,-28.72,GIRANDO
755,24.16,0.3287,-0.1283,-31.98,GIRANDO
756,24.192,0.3287,-0.1283,-35.1,GIRANDO
757,24.224,0.3286,-0.1283,-37.8,GIRANDO
758,24.256,0.3287,-0.1283,-40.49,GIRANDO
759,24.288,0.3287,-0.1283,-43.05,GIRANDO
760,24.32,0.3287,-0.1283,-45.32,GIRANDO
761,24.352,0.3286,-0.1283,-47.44,GIRANDO
762,24.384,0.3287,-0.1283,-49.57,GIRANDO
763,24.416,0.3286,-0.1283,-51.42,GIRANDO
764,24.448,0.3287,-0.1283,-53.26,GIRANDO
765,24.48,0.3287,-0.1283,-54.96,GIRANDO
766,24.512,0.3287,-0.1283,-56.38,GIRANDO
767,24.544,0.3287,-0.1283,-57.8,GIRANDO
768,24.576,0.3287,-0.1283,-59.22,GIRANDO
769,24.608,0.3287,-0.1283,-60.64,GIRANDO
770,24.64,0.3287,-0.1283,-61.77,GIRANDO
771,24.672,0.3287,-0.1283,-62.91,GIRANDO
772,24.704,0.3287,-0.1283,-64.04,GIRANDO
773,24.736,0.3287,-0.1283,-64.89,GIRANDO
774,24.768,0.3286,-0.1283,-65.89,GIRANDO
775,24.8,0.3286,-0.1283,-66.74,GIRANDO
776,24.832,0.3287,-0.1283,-67.45,GIRANDO
777,24.864,0.3287,-0.1283,-68.3,GIRANDO
778,24.896,0.3286,-0.1283,-69.01,GIRANDO
779,24.928,0.3287,-0.1283,-69.72,GIRANDO
780,24.96,0.3287,-0.1283,-70.28,GIRANDO
781,24.992,0.3287,-0.1283,-70.85,GIRANDO
782,25.024,0.3287,-0.1283,-71.42,GIRANDO
783,25.056,0.3287,-0.1283,-71.98,GIRANDO
784,25.088,0.3286,-0.1283,-72.41,GIRANDO
785,25.12,0.3287,-0.1283,-72.84,GIRANDO
786,25.152,0.3286,-0.1283,-73.26,GIRANDO
787,25.184,0.3287,-0.1283,-73.69,GIRANDO
788,25.216,0.3287,-0.1283,-73.97,GIRANDO
789,25.248,0.3287,-0.1283,-74.25,GIRANDO
790,25.28,0.3286,-0.1283,-74.68,GIRANDO
791,25.312,0.3286,-0.1283,-74.96,GIRANDO
792,25.344,0.3286,-0.1283,-75.25,GIRANDO
793,25.376,0.3286,-0.1283,-75.53,GIRANDO
794,25.408,0.3287,-0.1283,-75.67,GIRANDO
795,25.44,0.3287,-0.1283,-75.96,GIRANDO
796,25.472,0.3287,-0.1283,-76.24,GIRANDO
797,25.504,0.3287,-0.1283,-76.52,AVANZAR
798,25.536,0.3292,-0.1308,-76.38,GIRANDO
799,25.568,0.3292,-0.1308,-76.67,AVANZAR
800,25.6,0.3298,-0.1333,-76.67,AVANZAR
801,25.632,0.3304,-0.1358,-76.67,AVANZAR
802,25.664,0.331,-0.1383,-76.67,AVANZAR
803,25.696,0.3316,-0.1408,-76.67,AVANZAR
804,25.728,0.3322,-0.1432,-76.52,GIRANDO
805,25.76,0.3322,-0.1432,-76.81,AVANZAR
806,25.792,0.3328,-0.1457,-76.81,AVANZAR
807,25.824,0.3334,-0.1483,-76.81,AVANZAR
808,25.856,0.334,-0.1508,-76.81,AVANZAR
809,25.888,0.3345,-0.1531,-76.81,AVANZAR
810,25.92,0.3351,-0.1556,-76.81,GIRANDO
811,25.952,0.3351,-0.1557,-76.95,AVANZAR
812,25.984,0.3357,-0.1582,-76.95,AVANZAR
813,26.016,0.3363,-0.1607,-77.09,AVANZAR
814,26.048,0.3368,-0.1632,-77.09,AVANZAR
815,26.08,0.3374,-0.1656,-76.95,GIRANDO
816,26.112,0.3374,-0.1656,-77.23,AVANZAR
817,26.144,0.338,-0.1681,-77.23,AVANZAR
818,26.176,0.3385,-0.1706,-77.23,AVANZAR
819,26.208,0.3391,-0.1732,-77.23,AVANZAR
820,26.24,0.3397,-0.1757,-77.23,AVANZAR
821,26.272,0.3402,-0.1781,-77.09,GIRANDO
822,26.304,0.3402,-0.1781,-77.38,AVANZAR
823,26.336,0.3408,-0.1806,-77.38,AVANZAR
824,26.368,0.3414,-0.1831,-77.38,AVANZAR
825,26.4,0.3419,-0.1857,-77.38,AVANZAR
826,26.432,0.3425,-0.1881,-77.23,GIRANDO
827,26.464,0.3425,-0.1881,-77.52,AVANZAR
828,26.496,0.343,-0.1906,-77.52,AVANZAR
829,26.528,0.3436,-0.1931,-77.52,AVANZAR
830,26.56,0.3441,-0.1956,-77.66,AVANZAR
831,26.592,0.3447,-0.1981,-77.66,AVANZAR
832,26.624,0.3452,-0.2005,-77.52,AVANZAR
833,26.656,0.3458,-0.2031,-77.52,AVANZAR
834,26.688,0.3463,-0.2056,-77.52,GIRANDO
835,26.72,0.3463,-0.2056,-77.8,AVANZAR
836,26.752,0.3469,-0.2081,-77.8,AVANZAR
837,26.784,0.3474,-0.2105,-77.66,AVANZAR
838,26.816,0.348,-0.2131,-77.66,AVANZAR
839,26.848,0.3485,-0.2156,-77.66,GIRANDO
840,26.88,0.3485,-0.2156,-77.94,AVANZAR
841,26.912,0.3491,-0.2181,-77.94,AVANZAR
842,26.944,0.3496,-0.2206,-77.94,AVANZAR
843,26.976,0.3501,-0.2231,-77.8,GIRANDO
844,27.008,0.3501,-0.2231,-78.08,AVANZAR
845,27.04,0.3507,-0.2256,-78.08,AVANZAR
846,27.072,0.3512,-0.2281,-78.08,AVANZAR
847,27.104,0.3517,-0.2306,-78.08,AVANZAR
848,27.136,0.3522,-0.2331,-78.23,AVANZAR
849,27.168,0.3527,-0.2355,-78.08,AVANZAR
850,27.2,0.3533,-0.2381,-78.08,GIRANDO
851,27.232,0.3533,-0.2381,-78.23,AVANZAR
852,27.264,0.3538,-0.2406,-78.37,AVANZAR
853,27.296,0.3543,-0.2431,-78.37,AVANZAR
854,27.328,0.3548,-0.2456,-78.37,AVANZAR
855,27.36,0.3553,-0.2481,-78.23,GIRANDO
856,27.392,0.3553,-0.2481,-78.51,AVANZAR
857,27.424,0.3559,-0.2506,-78.51,AVANZAR
858,27.456,0.3564,-0.2531,-78.51,AVANZAR
859,27.488,0.3569,-0.2557,-78.51,AVANZAR
860,27.52,0.3574,-0.2581,-78.37,GIRANDO
861,27.552,0.3574,-0.2581,-78.65,AVANZAR
862,27.584,0.3579,-0.2606,-78.65,AVANZAR
863,27.616,0.3584,-0.2632,-78.65,GIRANDO
864,27.648,0.3584,-0.2632,-78.94,AVANZAR
865,27.68,0.3589,-0.2656,-78.79,AVANZAR
866,27.712,0.3594,-0.2681,-78.79,GIRANDO
867,27.744,0.3594,-0.2681,-79.08,AVANZAR
868,27.776,0.3599,-0.2707,-79.08,AVANZAR
869,27.808,0.3604,-0.2732,-79.08,AVANZAR
870,27.84,0.3609,-0.2757,-79.08,AVANZAR
871,27.872,0.3613,-0.2782,-78.94,GIRANDO
872,27.904,0.3613,-0.2782,-79.22,AVANZAR
873,27.936,0.3618,-0.2807,-79.22,AVANZAR
874,27.968,0.3623,-0.2833,-79.22,GIRANDO
875,28.0,0.3623,-0.2832,-79.36,AVANZAR
876,28.032,0.3628,-0.2857,-79.36,AVANZAR
877,28.064,0.3632,-0.2883,-79.36,GIRANDO
878,28.096,0.3632,-0.2883,-79.64,AVANZAR
879,28.128,0.3637,-0.2908,-79.64,AVANZAR
880,28.16,0.3642,-0.2933,-79.64,AVANZAR
881,28.192,0.3646,-0.2958,-79.5,GIRANDO
882,28.224,0.3646,-0.2958,-79.79,AVANZAR
883,28.256,0.3651,-0.2983,-79.79,AVANZAR
884,28.288,0.3655,-0.3009,-79.79,GIRANDO
885,28.32,0.3655,-0.3009,-80.07,AVANZAR
886,28.352,0.366,-0.3033,-79.93,GIRANDO
887,28.384,0.366,-0.3033,-80.21,AVANZAR
888,28.416,0.3664,-0.3059,-80.21,AVANZAR
889,28.448,0.3668,-0.3084,-80.21,AVANZAR
890,28.48,0.3673,-0.3109,-80.21,GIRANDO
891,28.512,0.3673,-0.3109,-80.35,AVANZAR
892,28.544,0.3677,-0.3134,-80.35,GIRANDO
893,28.576,0.3677,-0.3134,-80.64,AVANZAR
894,28.608,0.3681,-0.316,-80.64,AVANZAR
895,28.64,0.3685,-0.3185,-80.64,AVANZAR
896,28.672,0.3689,-0.321,-80.5,GIRANDO
897,28.704,0.3689,-0.321,-80.78,AVANZAR
898,28.736,0.3694,-0.3235,-80.78,GIRANDO
899,28.768,0.3694,-0.3236,-80.92,AVANZAR
900,28.8,0.3698,-0.326,-80.92,GIRANDO
901,28.832,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
902,28.864,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
903,28.896,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
904,28.928,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
905,28.96,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
906,28.992,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
907,29.024,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
908,29.056,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
909,29.088,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
910,29.12,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
911,29.152,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
912,29.184,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
913,29.216,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
914,29.248,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
915,29.28,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
916,29.312,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
917,29.344,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
918,29.376,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
919,29.408,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
920,29.44,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
921,29.472,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
922,29.504,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
923,29.536,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
924,29.568,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
925,29.6,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
926,29.632,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
927,29.664,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
928,29.696,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
929,29.728,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
930,29.76,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
931,29.792,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
932,29.824,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
933,29.856,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
934,29.888,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
935,29.92,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
936,29.952,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
937,29.984,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
938,30.016,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
939,30.048,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
940,30.08,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
941,30.112,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
942,30.144,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
943,30.176,0.3698,-0.3261,-81.06,RUTA_COMPLETADA
