step,time_s,x_robot,y_robot,angulo_grados,action
71,2.272,-0.6935,0.875,0.0,AVANZAR
72,2.304,-0.6909,0.875,0.0,AVANZAR
73,2.336,-0.6883,0.875,0.0,AVANZAR
74,2.368,-0.6858,0.875,0.0,AVANZAR
75,2.4,-0.6833,0.875,0.0,AVANZAR
76,2.432,-0.6807,0.875,0.0,AVANZAR
77,2.464,-0.6782,0.875,0.0,AVANZAR
78,2.496,-0.6756,0.875,0.0,AVANZAR
79,2.528,-0.673,0.875,0.0,AVANZAR
80,2.56,-0.6704,0.875,0.0,AVANZAR
81,2.592,-0.6679,0.875,0.0,AVANZAR
82,2.624,-0.6654,0.875,0.0,AVANZAR
83,2.656,-0.6628,0.875,0.0,AVANZAR
84,2.688,-0.6603,0.875,0.0,AVANZAR
85,2.72,-0.6577,0.875,0.0,AVANZAR
86,2.752,-0.6551,0.875,0.0,AVANZAR
87,2.784,-0.6525,0.875,0.0,AVANZAR
88,2.816,-0.65,0.875,0.0,AVANZAR
89,2.848,-0.6475,0.875,0.0,AVANZAR
90,2.88,-0.6449,0.875,0.0,AVANZAR
91,2.912,-0.6424,0.875,0.0,AVANZAR
92,2.944,-0.6398,0.875,0.0,AVANZAR
93,2.976,-0.6372,0.875,0.0,AVANZAR
94,3.008,-0.6346,0.875,0.0,AVANZAR
95,3.04,-0.6321,0.875,0.0,AVANZAR
96,3.072,-0.6296,0.875,0.0,AVANZAR
97,3.104,-0.627,0.875,0.0,AVANZAR
98,3.136,-0.6245,0.875,0.0,AVANZAR
99,3.168,-0.6219,0.875,0.0,AVANZAR
100,3.2,-0.6193,0.875,0.0,AVANZAR
101,3.232,-0.6167,0.875,0.0,AVANZAR
102,3.264,-0.6142,0.875,0.0,AVANZAR
103,3.296,-0.6116,0.875,0.0,AVANZAR
104,3.328,-0.6092,0.875,0.0,AVANZAR
105,3.36,-0.6066,0.875,0.0,AVANZAR
106,3.392,-0.604,0.875,0.0,AVANZAR
107,3.424,-0.6014,0.875,0.0,AVANZAR
108,3.456,-0.5989,0.875,0.0,AVANZAR
109,3.488,-0.5963,0.875,0.0,AVANZAR
110,3.52,-0.5937,0.875,0.0,AVANZAR
111,3.552,-0.5913,0.875,0.0,AVANZAR
112,3.584,-0.5887,0.875,0.0,AVANZAR
113,3.616,-0.5861,0.875,0.0,AVANZAR
114,3.648,-0.5835,0.875,0.0,AVANZAR
115,3.68,-0.581,0.875,0.0,AVANZAR
116,3.712,-0.5784,0.875,0.0,AVANZAR
117,3.744,-0.5758,0.875,0.0,AVANZAR
118,3.776,-0.5734,0.875,0.0,AVANZAR
119,3.808,-0.5708,0.875,0.0,AVANZAR
120,3.84,-0.5682,0.875,0.0,AVANZAR
121,3.872,-0.5656,0.875,0.0,AVANZAR
122,3.904,-0.5631,0.875,0.0,AVANZAR
123,3.936,-0.5605,0.875,0.0,AVANZAR
124,3.968,-0.5579,0.875,0.0,AVANZAR
125,4.0,-0.5555,0.875,0.0,AVANZAR
126,4.032,-0.5529,0.875,0.0,AVANZAR
127,4.064,-0.5503,0.875,0.0,AVANZAR
128,4.096,-0.5477,0.875,0.0,AVANZAR
129,4.128,-0.5452,0.875,0.0,AVANZAR
130,4.16,-0.5426,0.875,0.0,AVANZAR
131,4.192,-0.54,0.875,0.0,AVANZAR
132,4.224,-0.5376,0.875,0.0,AVANZAR
133,4.256,-0.535,0.875,0.0,AVANZAR
134,4.288,-0.5324,0.875,0.0,AVANZAR
135,4.32,-0.5298,0.875,0.0,AVANZAR
136,4.352,-0.5273,0.875,0.0,AVANZAR
137,4.384,-0.5247,0.875,0.0,AVANZAR
138,4.416,-0.5221,0.875,0.0,AVANZAR
139,4.448,-0.5197,0.875,0.0,AVANZAR
140,4.48,-0.5171,0.875,0.0,AVANZAR
141,4.512,-0.5145,0.875,0.0,AVANZAR
142,4.544,-0.512,0.875,0.0,AVANZAR
143,4.576,-0.5094,0.875,0.0,AVANZAR
144,4.608,-0.5068,0.875,0.0,AVANZAR
145,4.64,-0.5042,0.875,0.0,AVANZAR
146,4.672,-0.5018,0.875,0.0,AVANZAR
147,4.704,-0.4992,0.875,0.0,AVANZAR
148,4.736,-0.4966,0.875,0.0,AVANZAR
149,4.768,-0.4941,0.875,0.0,AVANZAR
150,4.8,-0.4915,0.875,0.0,AVANZAR
151,4.832,-0.4889,0.875,0.0,AVANZAR
152,4.864,-0.4863,0.875,0.0,AVANZAR
153,4.896,-0.4839,0.875,0.0,AVANZAR
154,4.928,-0.4813,0.875,0.0,AVANZAR
155,4.96,-0.4787,0.875,0.0,AVANZAR
156,4.992,-0.4762,0.875,0.0,AVANZAR
157,5.024,-0.4736,0.875,0.0,AVANZAR
158,5.056,-0.471,0.875,0.0,AVANZAR
159,5.088,-0.4684,0.875,0.0,AVANZAR
160,5.12,-0.466,0.875,0.0,AVANZAR
161,5.152,-0.4634,0.875,0.0,AVANZAR
162,5.184,-0.4608,0.875,0.0,AVANZAR
163,5.216,-0.4583,0.875,0.0,AVANZAR
164,5.248,-0.4557,0.875,0.0,AVANZAR
165,5.28,-0.4531,0.875,0.0,AVANZAR
166,5.312,-0.4505,0.875,0.0,AVANZAR
167,5.344,-0.4481,0.875,0.0,AVANZAR
168,5.376,-0.4455,0.875,0.0,AVANZAR
169,5.408,-0.4429,0.875,0.0,AVANZAR
170,5.44,-0.4404,0.875,0.0,AVANZAR
171,5.472,-0.4378,0.875,0.0,AVANZAR
172,5.504,-0.4352,0.875,0.0,AVANZAR
173,5.536,-0.4326,0.875,0.0,AVANZAR
174,5.568,-0.4301,0.875,0.0,AVANZAR
175,5.6,-0.4276,0.875,0.0,AVANZAR
176,5.632,-0.4251,0.875,0.0,AVANZAR
177,5.664,-0.4225,0.875,0.0,AVANZAR
178,5.696,-0.4199,0.875,0.0,AVANZAR
179,5.728,-0.4173,0.875,0.0,AVANZAR
180,5.76,-0.4148,0.875,0.0,AVANZAR
181,5.792,-0.4122,0.875,0.0,AVANZAR
182,5.824,-0.4097,0.875,0.0,AVANZAR
183,5.856,-0.4072,0.875,0.0,AVANZAR
184,5.888,-0.4046,0.875,0.0,AVANZAR
185,5.92,-0.402,0.875,0.0,AVANZAR
186,5.952,-0.3994,0.875,0.0,AVANZAR
187,5.984,-0.3969,0.875,0.0,AVANZAR
188,6.016,-0.3943,0.875,0.0,AVANZAR
189,6.048,-0.3918,0.875,0.0,AVANZAR
190,6.08,-0.3893,0.875,0.0,AVANZAR
191,6.112,-0.3867,0.875,0.0,AVANZAR
192,6.144,-0.3841,0.875,0.0,AVANZAR
193,6.176,-0.3815,0.875,0.0,AVANZAR
194,6.208,-0.379,0.875,0.0,AVANZAR
195,6.24,-0.3764,0.875,0.0,AVANZAR
196,6.272,-0.3739,0.875,0.0,AVANZAR
197,6.304,-0.3714,0.875,0.0,AVANZAR
198,6.336,-0.3688,0.875,0.0,AVANZAR
199,6.368,-0.3662,0.875,0.0,AVANZAR
200,6.4,-0.3636,0.875,0.0,AVANZAR
201,6.432,-0.3611,0.875,0.0,AVANZAR
202,6.464,-0.3585,0.875,0.0,AVANZAR
203,6.496,-0.356,0.875,0.0,AVANZAR
204,6.528,-0.3535,0.875,0.0,AVANZAR
205,6.56,-0.3509,0.875,0.0,AVANZAR
206,6.592,-0.3483,0.875,0.0,AVANZAR
207,6.624,-0.3457,0.875,0.0,AVANZAR
208,6.656,-0.3432,0.875,0.0,AVANZAR
209,6.688,-0.3406,0.875,0.0,AVANZAR
210,6.72,-0.3382,0.875,0.0,AVANZAR
211,6.752,-0.3356,0.875,0.0,AVANZAR
212,6.784,-0.333,0.875,0.0,AVANZAR
213,6.816,-0.3304,0.875,0.0,AVANZAR
214,6.848,-0.3279,0.875,0.0,AVANZAR
215,6.88,-0.3253,0.875,0.0,AVANZAR
216,6.912,-0.3227,0.875,0.0,AVANZAR
217,6.944,-0.3203,0.875,0.0,AVANZAR
218,6.976,-0.3177,0.875,0.0,AVANZAR
219,7.008,-0.3151,0.875,0.0,AVANZAR
220,7.04,-0.3125,0.875,0.0,AVANZAR
221,7.072,-0.31,0.875,0.0,AVANZAR
222,7.104,-0.3074,0.875,0.0,AVANZAR
223,7.136,-0.3048,0.875,0.0,AVANZAR
224,7.168,-0.3024,0.875,0.0,AVANZAR
225,7.2,-0.2998,0.875,0.0,AVANZAR
226,7.232,-0.2972,0.875,0.0,AVANZAR
227,7.264,-0.2946,0.875,0.0,AVANZAR
228,7.296,-0.2921,0.875,0.0,AVANZAR
229,7.328,-0.2895,0.875,0.0,AVANZAR
230,7.36,-0.2869,0.875,0.0,AVANZAR
231,7.392,-0.2845,0.875,0.0,AVANZAR
232,7.424,-0.2819,0.875,0.0,AVANZAR
233,7.456,-0.2793,0.875,0.0,AVANZAR
234,7.488,-0.2767,0.875,0.0,AVANZAR
235,7.52,-0.2742,0.875,0.0,AVANZAR
236,7.552,-0.2716,0.875,0.0,AVANZAR
237,7.584,-0.269,0.875,0.0,AVANZAR
238,7.616,-0.2664,0.875,0.0,AVANZAR
239,7.648,-0.264,0.875,0.0,AVANZAR
240,7.68,-0.2614,0.875,0.0,AVANZAR
241,7.712,-0.2589,0.875,0.0,AVANZAR
242,7.744,-0.2563,0.875,0.0,AVANZAR
243,7.776,-0.2537,0.875,0.0,AVANZAR
244,7.808,-0.2511,0.875,0.0,AVANZAR
245,7.84,-0.2486,0.875,0.0,AVANZAR
246,7.872,-0.2461,0.875,0.0,AVANZAR
247,7.904,-0.2435,0.875,0.0,AVANZAR
248,7.936,-0.241,0.875,0.0,AVANZAR
249,7.968,-0.2384,0.875,0.0,AVANZAR
250,8.0,-0.2358,0.875,0.0,AVANZAR
251,8.032,-0.2332,0.875,0.0,AVANZAR
252,8.064,-0.2307,0.875,0.0,AVANZAR
253,8.096,-0.2282,0.875,0.0,AVANZAR
254,8.128,-0.2256,0.875,0.0,AVANZAR
255,8.16,-0.2231,0.875,0.0,AVANZAR
256,8.192,-0.2205,0.875,0.0,AVANZAR
257,8.224,-0.2179,0.875,0.0,AVANZAR
258,8.256,-0.2153,0.875,0.0,AVANZAR
259,8.288,-0.2128,0.875,0.0,AVANZAR
260,8.32,-0.2103,0.875,0.0,AVANZAR
261,8.352,-0.2077,0.875,0.0,AVANZAR
262,8.384,-0.2052,0.875,0.0,AVANZAR
263,8.416,-0.2026,0.875,0.0,AVANZAR
264,8.448,-0.2,0.875,0.0,AVANZAR
265,8.48,-0.1974,0.875,0.0,AVANZAR
266,8.512,-0.1949,0.875,0.0,AVANZAR
267,8.544,-0.1924,0.875,0.0,GIRANDO
268,8.576,-0.1924,0.875,-7.23,GIRANDO
269,8.608,-0.1924,0.875,-13.62,GIRANDO
270,8.64,-0.1924,0.875,-19.43,GIRANDO
271,8.672,-0.1924,0.875,-24.82,GIRANDO
272,8.704,-0.1924,0.875,-29.65,GIRANDO
273,8.736,-0.1924,0.875,-33.9,GIRANDO
274,8.768,-0.1924,0.875,-37.87,GIRANDO
275,8.8,-0.1924,0.875,-41.56,GIRANDO
276,8.832,-0.1924,0.875,-44.68,GIRANDO
277,8.864,-0.1924,0.875,-47.52,GIRANDO
278,8.896,-0.1924,0.875,-50.07,GIRANDO
279,8.928,-0.1924,0.875,-52.63,GIRANDO
280,8.96,-0.1924,0.875,-54.61,GIRANDO
281,8.992,-0.1924,0.875,-56.6,GIRANDO
282,9.024,-0.1924,0.875,-58.3,GIRANDO
283,9.056,-0.1924,0.875,-60.0,GIRANDO
284,9.088,-0.1924,0.875,-61.42,GIRANDO
285,9.12,-0.1924,0.875,-62.84,GIRANDO
286,9.152,-0.1924,0.875,-63.97,GIRANDO
287,9.184,-0.1924,0.875,-64.97,GIRANDO
288,9.216,-0.1924,0.875,-65.96,GIRANDO
289,9.248,-0.1924,0.875,-66.81,GIRANDO
290,9.28,-0.1924,0.875,-67.66,GIRANDO
291,9.312,-0.1924,0.875,-68.23,GIRANDO
292,9.344,-0.1924,0.875,-68.8,GIRANDO
293,9.376,-0.1924,0.875,-69.37,GIRANDO
294,9.408,-0.1924,0.875,-69.93,GIRANDO
295,9.44,-0.1924,0.875,-70.5,GIRANDO
296,9.472,-0.1924,0.875,-70.93,GIRANDO
297,9.504,-0.1924,0.875,-71.35,GIRANDO
298,9.536,-0.1924,0.875,-71.63,GIRANDO
299,9.568,-0.1924,0.875,-71.92,GIRANDO
300,9.6,-0.1924,0.875,-72.2,GIRANDO
301,9.632,-0.1924,0.875,-72.49,GIRANDO
302,9.664,-0.1924,0.875,-72.77,GIRANDO
303,9.696,-0.1924,0.875,-73.05,GIRANDO
304,9.728,-0.1924,0.875,-73.05,GIRANDO
305,9.76,-0.1924,0.875,-73.34,GIRANDO
306,9.792,-0.1924,0.875,-73.34,GIRANDO
307,9.824,-0.1924,0.875,-73.62,GIRANDO
308,9.856,-0.1924,0.875,-73.62,GIRANDO
309,9.888,-0.1924,0.875,-73.9,AVANZAR
310,9.92,-0.1916,0.8725,-73.9,AVANZAR
311,9.952,-0.1909,0.8701,-73.76,GIRANDO
312,9.984,-0.1909,0.8701,-74.05,AVANZAR
313,10.016,-0.1902,0.8676,-74.05,AVANZAR
314,10.048,-0.1895,0.8652,-74.05,AVANZAR
315,10.08,-0.1888,0.8627,-73.9,AVANZAR
316,10.112,-0.1881,0.8603,-73.9,AVANZAR
317,10.144,-0.1874,0.8578,-73.9,AVANZAR
318,10.176,-0.1867,0.8553,-73.9,AVANZAR
319,10.208,-0.186,0.8529,-74.05,AVANZAR
320,10.24,-0.1853,0.8504,-74.05,AVANZAR
321,10.272,-0.1846,0.848,-74.05,AVANZAR
322,10.304,-0.1839,0.8455,-73.9,AVANZAR
323,10.336,-0.1832,0.8431,-73.9,GIRANDO
324,10.368,-0.1832,0.8431,-74.19,AVANZAR
325,10.4,-0.1825,0.8406,-74.19,AVANZAR
326,10.432,-0.1818,0.8382,-74.05,AVANZAR
327,10.464,-0.1811,0.8357,-74.05,AVANZAR
328,10.496,-0.1804,0.8332,-74.05,AVANZAR
329,10.528,-0.1797,0.8307,-74.05,AVANZAR
330,10.56,-0.179,0.8283,-74.05,AVANZAR
331,10.592,-0.1783,0.8258,-74.05,AVANZAR
332,10.624,-0.1776,0.8234,-74.19,AVANZAR
333,10.656,-0.1769,0.821,-74.05,AVANZAR
334,10.688,-0.1762,0.8185,-74.05,AVANZAR
335,10.72,-0.1755,0.816,-74.05,GIRANDO
336,10.752,-0.1754,0.816,-74.19,AVANZAR
337,10.784,-0.1748,0.8136,-74.19,AVANZAR
338,10.816,-0.1741,0.8111,-74.19,AVANZAR
339,10.848,-0.1734,0.8086,-74.19,AVANZAR
340,10.88,-0.1727,0.8062,-74.19,AVANZAR
341,10.912,-0.172,0.8037,-74.19,AVANZAR
342,10.944,-0.1713,0.8012,-74.19,AVANZAR
343,10.976,-0.1706,0.7987,-74.19,AVANZAR
344,11.008,-0.1699,0.7964,-74.19,AVANZAR
345,11.04,-0.1692,0.7939,-74.19,GIRANDO
346,11.072,-0.1692,0.7938,-74.33,AVANZAR
347,11.104,-0.1685,0.7914,-74.33,AVANZAR
348,11.136,-0.1678,0.7889,-74.19,GIRANDO
349,11.168,-0.1678,0.7889,-74.47,AVANZAR
350,11.2,-0.1671,0.7865,-74.47,AVANZAR
351,11.232,-0.1664,0.784,-74.47,AVANZAR
352,11.264,-0.1658,0.7816,-74.33,AVANZAR
353,11.296,-0.1651,0.7791,-74.33,AVANZAR
354,11.328,-0.1644,0.7766,-74.33,AVANZAR
355,11.36,-0.1637,0.7742,-74.47,AVANZAR
356,11.392,-0.163,0.7717,-74.47,AVANZAR
357,11.424,-0.1623,0.7692,-74.47,AVANZAR
358,11.456,-0.1616,0.7668,-74.47,AVANZAR
359,11.488,-0.1609,0.7643,-74.33,GIRANDO
360,11.52,-0.1609,0.7643,-74.61,AVANZAR
361,11.552,-0.1603,0.7618,-74.61,AVANZAR
362,11.584,-0.1596,0.7594,-74.61,AVANZAR
363,11.616,-0.1589,0.7569,-74.47,AVANZAR
364,11.648,-0.1582,0.7545,-74.47,AVANZAR
365,11.68,-0.1575,0.752,-74.47,GIRANDO
366,11.712,-0.1575,0.752,-74.76,AVANZAR
367,11.744,-0.1569,0.7496,-74.61,AVANZAR
368,11.776,-0.1562,0.7471,-74.61,AVANZAR
369,11.808,-0.1555,0.7446,-74.61,AVANZAR
370,11.84,-0.1548,0.7421,-74.61,AVANZAR
371,11.872,-0.1541,0.7396,-74.61,AVANZAR
372,11.904,-0.1535,0.7372,-74.61,GIRANDO
373,11.936,-0.1535,0.7372,-74.76,AVANZAR
374,11.968,-0.1528,0.7347,-74.76,AVANZAR
375,12.0,-0.1521,0.7322,-74.76,AVANZAR
376,12.032,-0.1514,0.7298,-74.76,AVANZAR
377,12.064,-0.1508,0.7273,-74.76,AVANZAR
378,12.096,-0.1501,0.7249,-74.76,AVANZAR
379,12.128,-0.1494,0.7224,-74.76,GIRANDO
380,12.16,-0.1494,0.7224,-74.9,AVANZAR
381,12.192,-0.1488,0.7199,-74.9,AVANZAR
382,12.224,-0.1481,0.7175,-74.76,GIRANDO
383,12.256,-0.1481,0.7175,-75.04,AVANZAR
384,12.288,-0.1474,0.715,-75.04,AVANZAR
385,12.32,-0.1468,0.7125,-75.04,AVANZAR
386,12.352,-0.1461,0.7101,-74.9,GIRANDO
387,12.384,-0.1461,0.7101,-75.18,AVANZAR
388,12.416,-0.1455,0.7076,-75.18,AVANZAR
389,12.448,-0.1448,0.7051,-75.18,AVANZAR
390,12.48,-0.1442,0.7027,-75.04,AVANZAR
391,12.512,-0.1435,0.7002,-75.04,AVANZAR
392,12.544,-0.1428,0.6977,-75.04,GIRANDO
393,12.576,-0.1428,0.6977,-75.32,AVANZAR
394,12.608,-0.1422,0.6953,-75.18,AVANZAR
395,12.64,-0.1415,0.6928,-75.18,AVANZAR
396,12.672,-0.1409,0.6903,-75.18,GIRANDO
397,12.704,-0.1409,0.6903,-76.32,GIRANDO
398,12.736,-0.1409,0.6903,-77.45,GIRANDO
399,12.768,-0.1409,0.6903,-78.3,GIRANDO
400,12.8,-0.1409,0.6903,-79.15,GIRANDO
401,12.832,-0.1409,0.6903,-80.0,GIRANDO
402,12.864,-0.1409,0.6903,-80.57,GIRANDO
403,12.896,-0.1409,0.6903,-81.14,GIRANDO
404,12.928,-0.1409,0.6903,-81.71,GIRANDO
405,12.96,-0.1409,0.6903,-82.27,GIRANDO
406,12.992,-0.1409,0.6903,-82.84,GIRANDO
407,13.024,-0.1409,0.6903,-83.12,GIRANDO
408,13.056,-0.1409,0.6903,-83.69,GIRANDO
409,13.088,-0.1409,0.6903,-83.98,GIRANDO
410,13.12,-0.1409,0.6903,-84.26,GIRANDO
411,13.152,-0.1409,0.6903,-84.54,GIRANDO
412,13.184,-0.1409,0.6903,-84.83,GIRANDO
413,13.216,-0.1409,0.6903,-84.83,GIRANDO
414,13.248,-0.1409,0.6903,-85.11,GIRANDO
415,13.28,-0.1409,0.6903,-85.39,GIRANDO
416,13.312,-0.1409,0.6902,-85.54,GIRANDO
417,13.344,-0.1409,0.6903,-85.68,GIRANDO
418,13.376,-0.1409,0.6903,-85.96,GIRANDO
419,13.408,-0.1409,0.6903,-85.96,GIRANDO
420,13.44,-0.1409,0.6903,-85.96,GIRANDO
421,13.472,-0.1409,0.6903,-86.25,AVANZAR
422,13.504,-0.1407,0.6877,-86.25,AVANZAR
423,13.536,-0.1405,0.6852,-86.1,AVANZAR
424,13.568,-0.1404,0.6826,-86.1,AVANZAR
425,13.6,-0.1402,0.6801,-86.1,AVANZAR
426,13.632,-0.14,0.6775,-86.1,AVANZAR
427,13.664,-0.1398,0.675,-86.25,AVANZAR
428,13.696,-0.1397,0.6724,-86.25,AVANZAR
429,13.728,-0.1395,0.6699,-86.25,AVANZAR
430,13.76,-0.1393,0.6673,-86.1,AVANZAR
431,13.792,-0.1392,0.6648,-86.1,AVANZAR
432,13.824,-0.139,0.6622,-86.1,AVANZAR
433,13.856,-0.1388,0.6596,-86.1,AVANZAR
434,13.888,-0.1386,0.6571,-86.25,AVANZAR
435,13.92,-0.1385,0.6546,-86.25,AVANZAR
436,13.952,-0.1383,0.652,-86.25,AVANZAR
437,13.984,-0.1381,0.6495,-86.1,GIRANDO
438,14.016,-0.1381,0.6494,-86.25,AVANZAR
439,14.048,-0.138,0.6469,-86.25,AVANZAR
440,14.08,-0.1378,0.6444,-86.39,AVANZAR
441,14.112,-0.1376,0.6418,-86.25,AVANZAR
442,14.144,-0.1375,0.6393,-86.25,AVANZAR
443,14.176,-0.1373,0.6367,-86.25,AVANZAR
444,14.208,-0.1371,0.6341,-86.25,AVANZAR
445,14.24,-0.137,0.6316,-86.25,AVANZAR
446,14.272,-0.1368,0.629,-86.25,AVANZAR
447,14.304,-0.1366,0.6265,-86.39,AVANZAR
448,14.336,-0.1365,0.624,-86.25,AVANZAR
449,14.368,-0.1363,0.6214,-86.25,AVANZAR
450,14.4,-0.1361,0.6189,-86.25,AVANZAR
451,14.432,-0.136,0.6163,-86.25,GIRANDO
452,14.464,-0.136,0.6163,-86.39,AVANZAR
453,14.496,-0.1358,0.6138,-86.39,AVANZAR
454,14.528,-0.1357,0.6112,-86.39,AVANZAR
455,14.56,-0.1355,0.6086,-86.39,AVANZAR
456,14.592,-0.1353,0.6061,-86.39,AVANZAR
457,14.624,-0.1352,0.6035,-86.39,AVANZAR
458,14.656,-0.135,0.6009,-86.39,AVANZAR
459,14.688,-0.1348,0.5985,-86.39,AVANZAR
460,14.72,-0.1347,0.5959,-86.39,AVANZAR
461,14.752,-0.1345,0.5934,-86.39,AVANZAR
462,14.784,-0.1344,0.5908,-86.39,AVANZAR
463,14.816,-0.1342,0.5882,-86.39,AVANZAR
464,14.848,-0.134,0.5856,-86.39,GIRANDO
465,14.88,-0.134,0.5857,-86.53,AVANZAR
466,14.912,-0.1339,0.5831,-86.53,AVANZAR
467,14.944,-0.1337,0.5806,-86.53,AVANZAR
468,14.976,-0.1336,0.578,-86.53,AVANZAR
469,15.008,-0.1334,0.5754,-86.53,AVANZAR
470,15.04,-0.1333,0.5729,-86.39,GIRANDO
471,15.072,-0.1333,0.5729,-86.67,AVANZAR
472,15.104,-0.1331,0.5703,-86.67,AVANZAR
473,15.136,-0.133,0.5678,-86.67,AVANZAR
474,15.168,-0.1328,0.5653,-86.53,AVANZAR
475,15.2,-0.1327,0.5627,-86.53,AVANZAR
476,15.232,-0.1325,0.5601,-86.53,GIRANDO
477,15.264,-0.1325,0.5601,-86.81,AVANZAR
478,15.296,-0.1324,0.5576,-86.67,AVANZAR
479,15.328,-0.1322,0.5551,-86.67,AVANZAR
480,15.36,-0.1321,0.5525,-86.67,AVANZAR
481,15.392,-0.1319,0.5499,-86.67,AVANZAR
482,15.424,-0.1318,0.5474,-86.81,AVANZAR
483,15.456,-0.1316,0.5448,-86.81,AVANZAR
484,15.488,-0.1315,0.5423,-86.81,AVANZAR
485,15.52,-0.1313,0.5398,-86.67,AVANZAR
486,15.552,-0.1312,0.5372,-86.67,AVANZAR
487,15.584,-0.131,0.5346,-86.67,GIRANDO
488,15.616,-0.131,0.5346,-86.95,AVANZAR
489,15.648,-0.1309,0.5321,-86.81,AVANZAR
490,15.68,-0.1308,0.5295,-86.81,AVANZAR
491,15.712,-0.1306,0.527,-86.81,AVANZAR
492,15.744,-0.1305,0.5244,-86.81,AVANZAR
493,15.776,-0.1303,0.5218,-86.81,AVANZAR
494,15.808,-0.1302,0.5193,-86.81,AVANZAR
495,15.84,-0.1301,0.5168,-86.95,AVANZAR
496,15.872,-0.1299,0.5142,-86.81,GIRANDO
497,15.904,-0.1299,0.5142,-86.95,AVANZAR
498,15.936,-0.1298,0.5116,-86.95,AVANZAR
499,15.968,-0.1296,0.509,-86.95,AVANZAR
500,16.0,-0.1295,0.5066,-86.95,AVANZAR
501,16.032,-0.1294,0.504,-86.95,AVANZAR
